id,date,text,views,forwards,replies
14041,2026-04-23T12:19:03+00:00,"О трогательном и исцеляющем фильме «Я — значит ястреб» об одиночестве и утрате рассказывает кинокритик Гия Сичинава.

Послушать выпуск в формате подкаста можно на платформах [Mave,](https://mave.stream/e/j5SkpZOD0o) [Apple Podcasts](https://podcasts.apple.com/ru/podcast/%D0%BA%D0%BB%D1%8D%D1%80-%D1%84%D0%BE%D0%B9-%D0%B8-%D0%B1%D1%80%D0%B5%D0%BD%D0%B4%D0%B0%D0%BD-%D0%B3%D0%BB%D0%B8%D1%81%D0%BE%D0%BD-%D0%B2-%D1%8F-%D0%B7%D0%BD%D0%B0%D1%87%D0%B8%D1%82-%D1%8F%D1%81%D1%82%D1%80%D0%B5%D0%B1/id1828191316?i=1000763216032) и на [Яндекс Музыке](https://music.yandex.ru/album/37410429/track/150660763?utm_source=web&utm_medium=copy_link)[ ](https://music.yandex.ru/album/37410429?utm_medium=share_link_tg) 🎧",1608,5,0
14040,2026-04-22T12:40:11+00:00,"**Тот самый Коппола** 📽️**
**
В прокат выходит отреставрированная версия «Разговора» Фрэнсиса Форд Копполы — картины, незаслуженно находящейся в тени «Апокалипсиса сегодня» и «Крестного отца».

Вышедший в разгар политических потрясений 1970-х и вскоре после Уотергейтского скандала, «Разговор» точно уловил атмосферу всеобщего недоверия и тотального наблюдения. Строгий визуальный стиль и новаторская звуковая драматургия превратили «Разговор» в размышление о самой природе кино, но и сейчас картина остается одним из самых точных и пророческих фильмов о слежке, паранойе и профессиональной дистанции.

За «Разговор» Коппола получил свой первый главный приз в Каннах, и именно его режиссер называет своим любимым фильмом в карьере.

[**7 мая**](https://karofilm.ru/film/15819?date=2026-05-07)
**Москва __→__ с кинокритиком Марией Протасовой
Краснодар __→__ с киноведом Кирой Кац**

Партнер показа: Иноекино",1950,38,0
14038,2026-04-21T12:44:26+00:00,,1760,39,
14037,2026-04-21T12:44:26+00:00,,1832,39,
14036,2026-04-21T12:44:26+00:00,,1839,39,
14035,2026-04-21T12:44:26+00:00,"**Секретный рецепт только для тех, кто любит Карвая! 🤫**

По нашей просьбе мастера китайской кухни (и такие же поклонники азиатского кинематографа, как и мы) WU SHU раскрыли рецепт своей Курицы кока-кола. Сохраняйте! 🍛🥢 

В фильмах Карвая азиатские блюда играют не последнюю роль — мы часто видим их в кадре, потому что они буквально встраиваются в драматургию фильма. 

Тем временем, впереди еще три показа цикла [«Разбирая Карвая»:](https://karofilm.ru/films/115) 

26 апреля — «Падшие ангелы»
19 мая — «Прах времен»
10 июня — «Чунгкингский экспресс»",1784,40,4
14034,2026-04-20T15:50:51+00:00,"**20 лет** **фильму «Питер FM»** 

Молодые Евгений Цыганов и Екатерина Федулова на фоне Питера навсегда зафиксированы в кинематографическом портрете нулевых от режиссера Оксаны Бычковой. 

Переслушиваем наш последний разговор о картине, который состоялся в киноцентре «Октябрь» перед выходом фильма в повторный прокат благодаря кинопрокатной компании К24 ❤️

__→__ [ВК](https://vk.ru/video-21223260_456241015)
__→__ [YouTube](https://www.youtube.com/watch?v=EqzDAqEp7Kc)

О фильме рассказывают музыкальный блогер Николай Редькин и киножурналистка Ная Гусева.",1838,19,1
14033,2026-04-20T12:36:00+00:00,,1763,5,
14032,2026-04-20T12:36:00+00:00,,2030,5,
14031,2026-04-20T12:36:00+00:00,,1862,6,
14030,2026-04-20T12:36:00+00:00,,1620,5,
14029,2026-04-20T12:36:00+00:00,"**На этой неделе в КАРО/АРТ** **__→__**

В Краснодаре смотрим новый фильм Паоло Соррентино[ «Грация»](https://karofilm.ru/film/15774?date=2026-04-23) — историю любви на фоне Италии, размышление о прошлом и будущем, выборе и ответственности. В главной роли — Тони Сервилло.

Путешествуем в кошачий мир благодаря аниме [«Возвращение кота»](https://karofilm.ru/film/15616?date=2026-04-24) от студии Гибли. Картина впервые выходит на большие экраны в России.

Фильм [«Падшие ангелы»](https://karofilm.ru/film/15476?date=2026-04-26) Вонга Карвая мы смотрим в рамках цикла «Разбирая Карвая» — это уже третий показ программы.

В КАРО 7 Атриум пройдет премьера документального фильма [«Люди большой воды»](https://karofilm.ru/film/15759?date=2026-04-23), посвященного живым легендам парусного спорта и серфинга, которые не мыслят себя без морской стихии и занимаются изучением океана.

Все показы пройдут с обсуждениями. Ждем вас в кино!  👀",1517,5,0
14028,2026-04-19T14:03:03+00:00,,3688,17,
14027,2026-04-19T14:03:03+00:00,,4065,17,
14026,2026-04-19T14:03:03+00:00,,3662,17,
14025,2026-04-19T14:03:03+00:00,,3309,17,
14024,2026-04-19T14:03:03+00:00,"Любим, смотрим и обсуждаем: новые выпуски «разговоров после титров» уже на площадках  👀

**«Мальчик и птица»** — киновед Александр Симиндейкин рассказывает о метафоричной, зрелой и эмоциональной истории от Хаяо Миядзаки.

**«Миссия в Москве»** — современное китайское кино разбираем с китаистом Иваном Зуенко.

**«Одна поет, другая нет»** — Всеволод Коршунов о «бабушке новой волны» Аньес Варда.

**«Марти Великолепный»** — Евгений Цуркан и Арина Бойко обсуждают и объясняют нашумевший фильм Джоша Сэфди.

Послушать выпуски можно на платформах [Mave ](https://mave.stream/karoart)и в [Apple Podcasts](https://podcasts.apple.com/ru/podcast/встретимся-после-титров/id1828191316). Чуть позже выпуски появятся и на [Яндекс Музыке ](https://music.yandex.ru/album/37410429?utm_medium=share_link_tg) 🪵",3253,17,0
14023,2026-04-19T10:03:26+00:00,,1658,29,
14022,2026-04-19T10:03:26+00:00,,1733,29,
14021,2026-04-19T10:03:26+00:00,,1659,29,
14020,2026-04-19T10:03:26+00:00,,1607,30,
14019,2026-04-19T10:03:26+00:00,,1551,30,
14018,2026-04-19T10:03:26+00:00,,1580,30,
14017,2026-04-19T10:03:25+00:00,,1537,29,
14016,2026-04-19T10:03:25+00:00,,1544,30,
14015,2026-04-19T10:03:25+00:00,"**Какой ты кот** **сегодня?**

«Возвращение кота» от студии Гибли выходит в кинотеатрах! Специальные показы с приглашенными экспертами-востоковедами пройдут в двух городах проекта КАРО/АРТ:

[**24 апреля**](https://karofilm.ru/film/15616?date=2026-04-24)
Москва, киноцентр «Октябрь» __→__ с Николь Сукиасянц
Краснодар, КАРО 8 Галерея __→__ с Александрой Дружининой 

🐈",1566,29,0
14014,2026-04-18T09:45:03+00:00,"Друзья, делаем выводы:

1. Никто из нас не устал от Джима Джармуша.
2. Все соскучились по Ольге Макаровой.

На показ [«Отец мать сестра брат»](https://karofilm.ru/film/15669?date=2026-04-27) осталось всего несколько билетов. Забирайте оставшиеся и увидимся в понедельник после работы ❤️‍🔥",1651,5,0
14013,2026-04-17T15:06:31+00:00,,1745,21,
14012,2026-04-17T15:06:31+00:00,,1829,21,
14011,2026-04-17T15:06:31+00:00,,1754,21,
14010,2026-04-17T15:06:31+00:00,,1676,21,
14009,2026-04-17T15:06:31+00:00,"[Разбирая Карвая,](https://t.me/karoartcinema/13192) мы дошли до картины 1995 года «Падшие ангелы» — это одна из прорывных работ режиссера, рожденная из замыслов «Чунгкингского экспресса». В неоново-криминальном Гонконге переплетаются две любовные линии.

Коротко о том, чем отличаются «Падшие ангелы» от других фильмов Карвая, рассказывает кинокритик, **специалист по восточному кино Владимир Захаров**. Подробнее поговорим о картине после показа [26 апреля в киноцентре «Октябрь»](https://karofilm.ru/film/15476?date=2026-04-26) 👀",1684,21,0
14008,2026-04-17T10:22:31+00:00,"Вместе с Кирой Кац смотрим новый фильм Паоло Соррентино «Грация» в Краснодаре 🤍

[23 апреля / КАРО 8 Галерея, Краснодар](https://karofilm.ru/film/15774?date=2026-04-23)

__«Грация» — новая картина обладателя премии «Оскар» Паоло Соррентино («Великая красота», «Молодой папа») с Тони Сервилло в главной роли. Премьера состоялась на открытии Венецианского кинофестиваля-2025, где фильм участвовал в основном конкурсе, а Тони Сервилло получил награду за лучшую мужскую роль.__",1731,6,
14007,2026-04-17T10:22:31+00:00,,1590,4,0
14006,2026-04-16T15:02:15+00:00,"**Билеты на Beat Film Festival уже в продаже** 

Фестиваль документального кино** **Beat Film Festival в этом году пройдет с 4 по 14 июня.  Подробнее о фильмах, которые можно посмотреть на площадке киноцентра «Октябрь» при поддержке КАРО/АРТ, — [в карточках](https://t.me/karoartcinema/13996). 

Билеты — [на сайте](https://karofilm.ru/films/121) 📽️",1654,24,0
14005,2026-04-16T12:17:39+00:00,,1729,19,
14004,2026-04-16T12:17:39+00:00,"В программе «Электрические тени» планируем посмотреть военную драму «Нанкинский фотограф» о трагических событиях, произошедших в Нанкине в дни японской оккупации. Картина заняла в 2025 году третье место в топе национальных фильмов по сборам в Китае. 

__1937 год, Нанкин. Не успевший эвакуироваться местный почтальон А Чан выдает себя за сотрудника фотоателье, где занимается проявкой пленки для японских военных. Там же он обустраивает тайное убежище для группы мирных жителей и китайских солдат. __

[**5 мая в 19:30 / Москва**](https://karofilm.ru/film/15561?date=2026-05-05)**
После показа состоится разговор с востоковедом и китаистом Иваном Зуенко**

В цикле кинопоказов «Электрические тени» мы знакомимся с современным китайским кино во всем его разнообразии вместе с исследователями, востоковедами, кинокритиками и киноведами 📽️

Партнер показа: Централ Партнершип",1813,19,2
14002,2026-04-15T14:38:25+00:00,,1955,32,
14001,2026-04-15T14:38:25+00:00,,1997,31,
14000,2026-04-15T14:38:25+00:00,,1963,32,
13999,2026-04-15T14:38:25+00:00,,1687,32,
13998,2026-04-15T14:38:24+00:00,,1720,31,
13997,2026-04-15T14:38:24+00:00,,1720,31,
13996,2026-04-15T14:38:24+00:00,"**«Тоже ты»: показы** **Beat Film Festival 2026 в КАРО/АРТ  **💥

Один из самых ожидаемых фильмов — трогательный реквием по великому **Дэвиду Боуи** — «Дэвид Боуи: Последняя глава» Джонатана Стиасни.

Среди первых фильмов программы: путешествие **Вернера Херцога** за неуловимыми и таинственными слонами, фильм-эксперимент о певице Марианне Фейтфулл с **Тильдой Суинтон и Ником Кейвом**, хроники реконструкции парижского кинотеатра от **Ренцо Пьяно**, а также гимн любви и искусству голландского видеохудожника **Йеруна Коойманса**. Список фильмов будет дополняться! Подробнее о картинах программы читайте в карточках __→__

Билеты — скоро в продаже.

📽️  **4–14 июня
**🎞️  **Киноцентр «Октябрь» 
**👀  **При поддержке КАРО/АРТ**",1667,30,1
13995,2026-04-15T12:06:12+00:00,,1702,20,
13994,2026-04-15T12:06:12+00:00,,1677,21,
13993,2026-04-15T12:06:12+00:00,,1652,20,
13992,2026-04-15T12:06:12+00:00,,1629,20,
13991,2026-04-15T12:06:12+00:00,"**Первые кадры фильма **[**«Шурале»**](https://t.me/karoartcinema/13979)[** **](https://karofilm.ru/film/15800)**Алины Насибуллиной ****👀****
**
В съемках, которые проходили в Москве и Татарстане, приняли участие Рузиль Минекаев, Сергей Гилев, Хаски, Роман Михайлов, Геннадий Блинов, Евгений Сангаджиев и другие.",1581,20,0
13990,2026-04-14T17:28:25+00:00,"**«Планета» Михаила Архипова — пронзительное кино-посвящение ленинградскому режиссеру-фантасту**

О фильме, съемке и замыслах мы поговорили с актерами Сергеем Гилевым и Михаилом Бочаровым, а также самим режиссером Михаилом Архиповым. Модератор — киножурналист и кинокритик
Никита Демченко.

🎧 Слушайте в формате подкаста на [Яндекс Музыке](https://music.yandex.ru/album/37410429/track/150281323?utm_source=web&utm_medium=copy_link), [Mave ](https://mave.stream/e/RcrjwnMLUX)и в [Apple Podcasts](https://podcasts.apple.com/ru/podcast/планета-разговор-с-режиссером-михаилом-архиповым-и/id1828191316?i=1000761139628).",1605,7,0
13989,2026-04-14T14:31:36+00:00,,3197,76,
13988,2026-04-14T14:31:36+00:00,,3397,76,
13987,2026-04-14T14:31:36+00:00,,3365,76,
13986,2026-04-14T14:31:36+00:00,,2939,76,
13985,2026-04-14T14:31:35+00:00,,3114,76,
13984,2026-04-14T14:31:35+00:00,,3022,76,
13983,2026-04-14T14:31:35+00:00,,2965,76,
13982,2026-04-14T14:31:35+00:00,,2894,76,
13981,2026-04-14T14:31:35+00:00,,2825,77,
13980,2026-04-14T14:31:35+00:00,"Представьте: вы спасаете кота от машины, а на следующий день к вам домой приходит целая делегация в смокингах — и сообщает, что король Кошачьего царства хочет выдать вас замуж за своего сына. Вот примерно так начинается фильм Studio Ghibli [«Возвращение кота»](https://karofilm.ru/film/15616?date=2026-04-24), спецпоказ которого пройдет 24 апреля в Москве и Краснодаре.

Коты в японской культуре — это существа на границе миров: они могут быть духами, оборотнями, хранителями и верными спутниками человека на его жизненном пути. **Востоковед** **Николь Сукиасянц** собрала для нас подборку, где кошки играют главные роли __→__",2798,77,0
13979,2026-04-13T14:24:54+00:00,"**Зрительская премьера «Шурале» в КАРО/АРТ ⚡️**

Главные роли в мистическом триллере исполнили сама режиссер картины Алина Насибуллина и Максим Матвеев. Героиня Алины Айша готовится выйти замуж, когда ее настигают вести о пропаже брата. Ей приходится вернуться туда, где она выросла, и где в тишине лесов обитает загадочный дух Шурале. 

[28 апреля / киноцентр «Октябрь»](https://karofilm.ru/film/15800?date=2026-04-28)
Фильм представят и обсудят со зрителями режиссер **Алина Насибуллина **и актер **Максим Матвеев**. 

Партнеры показа: Bosfor Pictures и «Вольга»",1859,53,1
13978,2026-04-11T15:26:22+00:00,,1902,22,
13977,2026-04-11T15:26:22+00:00,"**Как насчет пересмотреть боевик 90-х с молодыми Киану Ривзом и Патриком Суэйзи?**

Режиссер «На гребне волны» Кэтрин Бигелоу стала первой женщиной, получившей «Оскар» и долгое время оставалась единственной (через 10 лет «Оскар» взяла Хлоя Чжао за «Землю кочевников»). Rolling Stones назвал фильм лучшим боевиком, а с выходом в видеопрокат картина стала культовой. 

__Лос-Анджелес потрясла серия ограблений. Преступники прячут лица под масками экс-президентов США, что расценивается как неслыханная дерзость. Молодой агент Юта подключается к расследованию под прикрытием и погружается в образ жизни вольных серферов. Они заставляют Юту усомниться в собственных взглядах на жизнь, но вместе с тем он находит доказательство связи новых товарищей с ограблениями. __

**«На гребне волны»**
[**29 апреля**](https://karofilm.ru/film/15779?date=2026-04-29)
Мск __→__ кинокритик, автор канала «Усы Никандера» Кирилл Артамонов
СПб __→__ киновед Анжелика Артюх

[**30 апреля**](https://karofilm.ru/film/15779?date=2026-04-30)
Крд __→__ киновед, автор канал «Кира пишет»  Кира Кац

Партнер показа «Иллюзион кино»",1925,22,0
13976,2026-04-11T09:28:25+00:00,"**Делимся записью обсуждения нового документального фильма Валерии Гайи Германики**

Съемки начинались еще в 2020, но только сейчас картина выходит в прокат. Острая фиксация неприглядной части жизни скандального бойца вызвала противоречивые отклики как среди прессы, так и среди зрителей.

В обсуждении участвуют режиссер Гайя Германика и сам герой фильма — Александр Емельяненко, впервые увидевший смонтированную картину на премьере. Модератор — кинокритик Никита Демченко.

__→__ [YouTube](https://www.youtube.com/watch?v=x53rL4v8JV8)
__→__ [ВК](https://vkvideo.ru/video-21223260_456241097)

Партнер показа: «Кино. Арт. Про»",1671,10,0
13975,2026-04-10T14:22:52+00:00,,1701,5,
13974,2026-04-10T14:22:52+00:00,,1795,5,
13973,2026-04-10T14:22:52+00:00,,1781,5,
13972,2026-04-10T14:22:52+00:00,,1534,5,
13971,2026-04-10T14:22:52+00:00,,1586,5,
13970,2026-04-10T14:22:52+00:00,"**КАРО/АРТ х Арт-лекторий**

13 апреля в Краснодаре мы смотрим документальный фильм [«Тени Гойи»](https://karofilm.ru/film/15775?date=2026-04-13), где проводником в миры испанского живописца Франсиско Гойи выступает великий киносценарист Жан-Клод Каррьер, соавтор и друг Луиса Бунюэля.

Впервые нестандартный роуд-муви, путешествующий по дорогам памяти и искусства, был показан в программе Каннского фестиваля «Каннская классика», чествующей богов кинематографа. Гойя, родись он на двести лет позднее, непременно бы среди них оказался.

Публикуем отрывок литературного сценария Жана-Клода Каррьера и Милоша Формана к картине «Призраки Гойи». Этот фрагмент мог бы стать эпиграфом к «Теням Гойи» __→__

Показ в КАРО 8 Галерея предварит** лекция искусствоведа Яны Манаковой**.",1552,5,0
13968,2026-04-10T08:19:11+00:00,"Картина «Джульетта и духи» практически завершает «реалистичный» период Феллини — после нее его работы все больше будут связаны с фантазиями, иллюзиями, проекциями и избыточностью формы. Итальянские кинокритики специально для Феллини придумали термин «фанта-реализм». И несмотря на то, что фильм был задуман для Джульетты Мазини, сама актриса так не считала:

«Джульетта на экране — робкое и закомплексованное существо. Признаюсь, что она никогда не была мне симпатична, я с трудом ее выносила. Мне не нравится такой средиземноморский тип женщины: сначала покорная воле родителей, а затем паразитирующая при муже. Я никогда никому не подчинялась, и с детства усыновила собственных родителей. Роль Джульетты я воспринимаю как подсознательную самозащиту — это то, чем я могла бы стать, не будь у меня моего характера. Неужели ты думаешь, что я бы отпустила своего мужа?»

🎞️  Пересматриваем фильм с Евгением Жариновым [в эту субботу 11 апреля](https://karofilm.ru/film/15667?date=2026-04-11). Встречаемся в киноцентре «Октябрь» в 17:00.",1873,8,0
13967,2026-04-09T10:55:21+00:00,"**Снова Джармуш **❤️

«Отец мать сестра брат» — тщательно сконструированный в триптих Джима Джармуша. Все три новеллы рассказывают об отношениях между уже взрослыми детьми и их родителями.

Картина получила главный приз Венецианского кинофестиваля 2025, а главные роли исполнили Кейт Бланшетт, Адам Драйвер, Том Уэйтс и Шарлотта Рэмплинг. Джармуш «вынашивал» идею фильма несколько месяцев, очень быстро написал сценарий и снял эту картину после шестилетнего перерыва.

[**27 апреля в 19:30**](https://karofilm.ru/film/15669?date=2026-04-27&_sw=1775731727110) [**/ Москва
«Отец мать сестра брат» **](https://karofilm.ru/film/15669?date=2026-04-27&_sw=1775731727110)
Специальный показ с аналитическим психологом, автором канала «Новокаин для души» Ольгой Макаровой

Партнер показа: кинокомпания «Вольга»",2157,34,8
13966,2026-04-08T14:45:40+00:00,,1659,10,
13965,2026-04-08T14:45:40+00:00,,1863,10,
13964,2026-04-08T14:45:40+00:00,,1784,10,
13963,2026-04-08T14:45:40+00:00,,1621,10,
13962,2026-04-08T14:45:40+00:00,"Продолжаем обсуждать провокационное кино, которое тяжело смотреть: киновед Кира Кац предлагает поговорить о темной стороне искусства, Ларсе фон Триере и его триллере «Дом, который построил Джек» → 

[15 апреля в 19:00 / Краснодар, КАРО 8 Галерея](https://karofilm.ru/film/15740?date=2026-04-15&_sw=1775659418901)
Осталось несколько билетов 📌",1619,10,0
13961,2026-04-08T12:16:35+00:00,,1625,18,
13960,2026-04-08T12:16:35+00:00,,1694,18,
13959,2026-04-08T12:16:35+00:00,,1746,18,
13958,2026-04-08T12:16:35+00:00,,1597,18,
13957,2026-04-08T12:16:35+00:00,,1634,18,
13956,2026-04-08T12:16:34+00:00,,1594,21,
13955,2026-04-08T12:16:34+00:00,,1568,19,
13954,2026-04-08T12:16:34+00:00,,1530,18,
13953,2026-04-08T12:16:34+00:00,"Гости премьеры фильма «Емельяненко» — скандального кинопортрета спортсмена от режиссера Валерии Гай Германики 📸

Картина выходит в прокат 9 апреля благодаря «Кино. Арт. Про».",1578,19,0
13952,2026-04-07T14:54:47+00:00,,4350,31,
13951,2026-04-07T14:54:47+00:00,,4480,31,
13950,2026-04-07T14:54:47+00:00,,4165,31,
13949,2026-04-07T14:54:47+00:00,,3659,31,
13948,2026-04-07T14:54:47+00:00,,3577,31,
13947,2026-04-07T14:54:47+00:00,"**Безудержные фантазии, буржуазный быт, мещанская нормальность __→__**

Философ Евгений Цуркан готовит нас к специальному показу одного из самых культовых фильмов Луиса Бунюэля «Дневная красавица». Подробнее поговорим о картине после просмотра.

Спецпоказы с пройдут в Москве, Питере и Краснодаре уже [в эту пятницу, 10 апреля](https://karofilm.ru/film/15760?date=2026-04-10). «Дневная красавица» впервые выходит на большие экраны в России, и смотреть мы будем 4К-реставрацию картины.",3424,31,0
13945,2026-04-07T09:10:00+00:00,"**Премьера** **картины** **Паоло Соррентино «Грация» в Краснодаре**

Покажем новый фильм Соррентино в КАРО Галерея в Краснодаре. «Грация» открывала Венецианский кинофестиваль 2025 года: картина получила несколько наград, в том числе Кубок Вольпи за лучшую мужскую роль (Тони Сервилло).

__Президент Италии Мариано де Сантис, осторожный центрист, приближается к концу срока и к почетной пенсии. На столе Мариано — проект закона об эвтаназии и два прошения о помиловании. Это последние решения, которые ему предстоит принять.__

[23 апреля / Краснодар
](https://karofilm.ru/film/15774?date=2026-04-23&_sw=1775546965601)Фильм представит и обсудит со зрителями киновед, автор канала «Кира пишет» Кира Кац

Партнеры показа: кинокомпании A-ONE и «Веста»",1729,7,0
13944,2026-04-06T18:58:47+00:00,,1668,9,
13943,2026-04-06T18:58:47+00:00,"У зрителей вопрос к режиссеру, а его нет в городе в день премьеры? 

Сергей Гилев не считает это проблемой:",1564,5,0
13942,2026-04-06T14:52:40+00:00,"**Идеальное аниме для семейной аудитории — впервые в российский прокат выходит «Возвращение кота» от студии Гибли**

«Возвращение кота» напоминает о ценности свободы, смелости быть собой и о том, что даже маленький поступок может привести к большим переменам. Легкая и изящная анимация очаровывает самобытной японской эстетикой.
__
Школьница Хару спасает из-под колес грузовика__ __необычного кота. Уже ночью к дому Хару прибывает торжественная кошачья процессия во главе с__ __Королем Кошачьего королевства. С этого момента жизнь героини стремительно меняется, открывая дверь в удивительное и непредсказуемое приключение.__

[**24 апреля**](https://karofilm.ru/film/15616?date=2026-04-24)
Москва __→__ востоковед и автор канала «Pax Japonica» Николь Сукиасянц
Краснодар __→__ востоковед Александра Дружинина

Партнеры показа: кинопрокатные компании VERETENO и RWV Film",1784,26,0
13941,2026-04-06T12:34:47+00:00,,1591,10,
13940,2026-04-06T12:34:47+00:00,,1657,10,
13939,2026-04-06T12:34:47+00:00,,1749,9,
13938,2026-04-06T12:34:47+00:00,,1548,9,
13937,2026-04-06T12:34:47+00:00,,1605,9,
13936,2026-04-06T12:34:47+00:00,,1594,9,
13935,2026-04-06T12:34:46+00:00,,1572,9,
13934,2026-04-06T12:34:46+00:00,,1531,9,
13933,2026-04-06T12:34:46+00:00,"**На этой неделе в КАРО/АРТ**

__→__ Начинаем неделю с премьер: сегодня — [«Планета»](https://karofilm.ru/film/15671?date=2026-04-06) с Сергеем Гилевым в Москве и Кирой Кац в Краснодаре, а завтра —[ «Емельяненко» ](https://karofilm.ru/film/15464?date=2026-04-07)с Валерией Гай Германикой и Александром Емельяненко в «Октябре».

__→__ Также пройдут специальные показы выходящих в прокат картин [«Дневная красавица»](https://karofilm.ru/film/15760?date=2026-04-10) Луиса Бунюэля и [«Олдбой»](https://karofilm.ru/film/15720?date=2026-04-12) Пак Чхан-ука.

__→__ Смотрим корейское кино [«Пустой дом»](https://karofilm.ru/film/15672?date=2026-04-07) глазами инженера в Москве, а китайскую [«Омерзительную четверку»](https://karofilm.ru/film/15612?date=2026-04-11) в Екатеринбурге вместе с Институтом Конфуция.

__→__ Фильм [«Джульетта и духи»](https://karofilm.ru/film/15667?date=2026-04-11) Федерико Феллини пересматриваем вместе с Евгением Жариновым.

__→__ Не пропустите показы[ фестиваля актуального научного кино ФАНК](https://karofilm.ru/films/118)! Фильмом закрытия станет «Служба солнца» — документальный фильм о влиянии солнечной активности на человечество.",1526,9,1
13932,2026-04-05T14:40:21+00:00,,1582,10,
13931,2026-04-05T14:40:21+00:00,,1650,10,
13930,2026-04-05T14:40:21+00:00,,1625,10,
13929,2026-04-05T14:40:21+00:00,,1531,10,
13928,2026-04-05T14:40:21+00:00,"**Новые выпуски разговоров после титров **

Обсуждения фильмов «Братья Карамазовы», «Большие надежды» и «Последний император» можно найти на [Яндекс Музыке,](https://music.yandex.ru/album/37410429?utm_medium=share_link_tg&activeTab=track-list) [Mave](https://t.me/mavestreambot/app?startapp=karoart) и в [Apple Podcasts.](https://podcasts.apple.com/ru/podcast/встретимся-после-титров/id1828191316)

Видеозапись «Умри, моя любовь» — уже на [YouTube](https://www.youtube.com/@karofilmart/videos) и в [Вконтакте ](https://vk.com/video/@karofilmart)📽️",1527,10,0
13927,2026-04-05T10:14:32+00:00,"**Сергей Гилев приглашает на премьеру картины «Планета» **🎙

Ждем вас [6 апреля в Москве и Краснодаре](https://karofilm.ru/film/15671?date=2026-04-06) ❤️",1559,8,
13926,2026-04-05T10:14:32+00:00,,1549,18,2
13925,2026-04-04T15:04:07+00:00,"В 1993 году Федерико Феллини становится лауреатом премии «Оскар» за выдающиеся заслуги в кинематографе. Режиссер выходит на сцену, в зале гремят овации, Софи Лорен вручает ему заслуженную награду. В конце своей торжественной речи Феллини произносит следующие слова:

__«Во-первых, естественно, я бы хотел поблагодарить всех, кто работал со мной… Конечно, я не могу перечислить всех поименно. Но я бы хотел назвать лишь одно имя — имя актрисы, моей жены… Спасибо тебе, дорогая Джульетта! И, пожалуйста, перестань плакать!»__.

[**«Джульетта и духи»**](https://karofilm.ru/film/15667?date=2026-04-11)
Кино-посвящение Джульетте Мазине пересматриваем 11 апреля с профессором Евгением Жариновым в киноцентре «Октябрь»",1610,9,0
13924,2026-04-04T12:14:37+00:00,,1705,25,
13923,2026-04-04T12:14:37+00:00,,1869,26,
13922,2026-04-04T12:14:37+00:00,,1872,25,
13921,2026-04-04T12:14:36+00:00,,1657,25,
13920,2026-04-04T12:14:36+00:00,,1685,25,
13919,2026-04-04T12:14:36+00:00,,1651,25,
13918,2026-04-04T12:14:36+00:00,,1627,25,
13917,2026-04-04T12:14:36+00:00,"**Саморазрушение и месть: о триллере «Олдбой» рассказывает Александр Симиндейкин** 🎬

Снова в кино выходит культовый южнокорейский фильм Пак Чхан-ука «Олдбой». Перед прокатом специальные показы с обсуждением мы проведем в трех городах:

[**12 апреля**](https://karofilm.ru/film/15720?date=2026-04-12)
Москва __→__ с киноведом, автором канала «вкус зеленого чая» Александром Симиндейкиным
Питер __→__ с киноведом Дмитрием Коммом
Кранодар __→__ с киноведом, автором канала «Кира пишет» Кирой Кац",1618,25,0
13916,2026-04-03T15:31:03+00:00,,1801,32,
13915,2026-04-03T15:31:03+00:00,,1895,32,
13914,2026-04-03T15:31:03+00:00,,1733,32,
13913,2026-04-03T15:31:02+00:00,,1679,32,
13912,2026-04-03T15:31:02+00:00,,1630,32,
13911,2026-04-03T15:31:02+00:00,,1602,32,
13910,2026-04-03T15:31:02+00:00,,1554,32,
13909,2026-04-03T15:31:02+00:00,,1558,32,
13908,2026-04-03T15:31:02+00:00,"**Океан вмещает в себя все, кроме границ: смотрим премьеру нового документального фильма «Люди большой воды», герои которого связали свою жизнь с непокорной стихией**

Фильм «Люди большой воды» посвящен легендам парусного спорта и серфинга, и тем, кто занимается изучением океана. Робин Нокс-Джонстон первый в истории совершил безостановочное кругосветное плавание в одиночку. Мартин Макрилл пишет марины на протяжении 40 лет. Сержио Кошме — серфер и водный спасатель, одолевший самые большие волны.

[23 апреля в 19:30 / Москва, КАРО 7 Атриум](https://karofilm.ru/film/15759?date=2026-04-23)

Партнер показа: кинопрокатная компания Reflexion Films",1597,34,0
13907,2026-04-03T11:24:55+00:00,"**«…с уважением к людям эпохи оптимизма, которые пытались построить новый лучший мир»**

Режиссер **Михаил Архипов** приглашает на премьеру его картины [«Планета»](https://karofilm.ru/film/15671?date=2026-04-06) в Москве и Краснодаре 🫂

6 апреля в «Октябре» мы встретимся с исполнителем главной роли Сергеем Гилевым и кинокритиком Никитой Демченко, а в Краснодаре обсудим фильм с киноведом Кирой Кац 🎙",1360,0,
13906,2026-04-03T11:24:55+00:00,,1333,1,0
